id,What is your age?,What is your gender?,What is your current major or job field?,What is your current role?,How many years of programming experience do you have?,Languages_Used,Python_Community_Support,Python_Optimization_Challenges,Python_Learning_Challenges,Java_Community_Support,Java_Optimization_Challenges,Java_Learning_Challenges,R_Community_Support,R_Optimization_Challenges,R_Learning_Challenges,Which language do you use most frequently?,  Which language do you prefer for the following tasks?   [Data Science & Machine Learning],  Which language do you prefer for the following tasks?   [Web Development],  Which language do you prefer for the following tasks?   [Mobile App Development],  Which language do you prefer for the following tasks?   [Enterprise Applications],  Which language do you prefer for the following tasks?   [Statistical Analysis],How often do you switch between these languages?,Which language do you perceive as the most efficient for your tasks?,Python_Execution_Speed,R_Execution_Speed,Java_Execution_Speed,Python_Ease_of_Use,R_Ease_of_Use,Java_Ease_of_Use,Python_Documentation,R_Documentation,Java_Documentation,Python_Concurrency_Features,R_Concurrency_Features,Java_Concurrency_Features,Python_Readability,R_Readability,Java_Readability,"How often do you seek help from online resources (e.g., Stack Overflow, official documentation)?",Which language do you think will dominate the job market in the next 5 years?,"If you could only use one of these three languages for all future projects, which would you choose and why?",Thank you for filling out our form! <3,Timestamp,Which language was the easiest for you to learn?,Which language has the most beginner-friendly documentation and learning resources?,"In your field, which language is the most commonly used?",Which language do you believe is most in demand for jobs?,Which language would you recommend for someone entering your industry?,Have you ever contributed to an open-source project in any of these languages?,What do you think is the biggest advantage of your preferred language?,Would you recommend learning another language? Why?,Have you ever had to switch from one of these languages to another due to project requirements? Why?
224.0,18-24,Female,software engineering is the current focus,Student,Less than 1 year,Python,5.0,library overhead makes things surprisingly tricky sometimes,understanding the nuances of indentation was surprisingly difficult at first,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Java,Java,Java,Java,R,R,3,It depends,3.0,Not Applicable,Not Applicable,2.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,2.0,Not Applicable,Not Applicable,2.0,Not Applicable,Not Applicable,1,Python,python definitely its versatility is unmatched plus i'm already super comfortable with it and the community is great,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
225.0,18-24,Male,data science is the gig for me these days working a ton with python projects right now,Student,1-3 years,Python,5.0,cython's learning curve and understanding the gil really slow performance tuning efforts down,initially the indentation stuff was a bit confusing and also figuring out some modules took time,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,R,Java,Python,Python,3,Python,4.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,3.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,3.0,Not Applicable,Not Applicable,2,Java,python's versatility and ease make it the clear practical winner always,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
226.0,18-24,Female,data science stuff at a tech startup company,Student,1-3 years,Python,5.0,inefficiencies of the global interpreter lock and sometimes managing memory allocations definitely slow things down in python,understanding the nuances of object-oriented concepts definitely gave me some trouble early on in python,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Java,Java,Java,Java,Python,2,Python,1.0,Not Applicable,Not Applicable,4.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,5.0,Not Applicable,Not Applicable,5,Python,python fits everything best overall,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
227.0,18-24,Male,software development is what i'm doing and it involves python often,Student,1-3 years,Python,4.0,interpreted nature and global interpreter lock often lead to significant performance bottlenecks it can be tricky,understanding python's unique syntax and libraries initially felt quite tricky i'd say,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Python,Java,R,2,R,4.0,Not Applicable,Not Applicable,2.0,Not Applicable,Not Applicable,5.0,Not Applicable,Not Applicable,3.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,4,Python,python's versatile so i'd stick,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
229.0,18-24,Male,data science is my main gig right now though i also dabble in web development occasionally,Student,Less than 1 year,Python,3.0,understanding python's internals feels tricky plus the global interpreter lock's a performance bottleneck it's a real hassle sometimes,initially grasping python's intricacies then debugging was kind of tricky,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Java,Java,Python,2,It depends,4.0,Not Applicable,Not Applicable,2.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,3.0,Not Applicable,Not Applicable,3,Python,i'd stick with python its versatility and huge community make it great,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
230.0,25-34,Female,software development using python is my current occupation mostly,Student,1-3 years,Python,5.0,"okay, here's the response:  python's global interpreter lock and slow loops constantly hinder performance tuning efforts naturally",understanding advanced concepts like decorators and generators proved tricky,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Java,Python,Python,2,Python,3.0,Not Applicable,Not Applicable,4.0,Not Applicable,Not Applicable,3.0,Not Applicable,Not Applicable,5.0,Not Applicable,Not Applicable,3.0,Not Applicable,Not Applicable,4,Python,python's versatility keeps me productive so i would pick that,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
232.0,18-24,Female,software engineering is my current gig though i'm also dabbling in data science.,Student,Less than 1 year,Python,4.0,sometimes it's tricky finding the right balance between readability and speed bottlenecks in python code plus libraries add complexity,initially syntax and debugging were tricky,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Java,Java,Python,R,Python,R,2,Python,4.0,Not Applicable,Not Applicable,5.0,Not Applicable,Not Applicable,5.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,5.0,Not Applicable,Not Applicable,5,R,python i'd stick with it because it's versatile and fits most of my work needs,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
233.0,18-24,Female,data science is my current professional area,Student,1-3 years,Python,3.0,cython's integration and understanding python's internals can be tough for me,understanding list comprehensions and handling all the different modules initially took some time but it clicked eventually,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Java,Java,Python,R,3,Python,2.0,Not Applicable,Not Applicable,4.0,Not Applicable,Not Applicable,5.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,4.0,Not Applicable,Not Applicable,2,Python,python for sure its versatile and solves most problems easily,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
234.0,18-24,Female,software engineering is my current career path and primary area of focus,Student,1-3 years,Python,4.0,cpython's gil is a pain sometimes and memory management can be tricky to tune,initially the syntax felt weird then i struggled with understanding the different data structures and their uses i got it eventually,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,All equally,Python,Java,Java,Python,Python,3,Python,4.0,Not Applicable,Not Applicable,3.0,Not Applicable,Not Applicable,3.0,Not Applicable,Not Applicable,5.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,5,Python,python probably it's versatile and has a huge community support plus i am already comfortable with its syntax,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
235.0,18-24,Female,software development is my current gig using mainly python these days,Student,1-3 years,Python,4.0,dealing with the global interpreter lock and slow loops are always tough especially when working on larger projects that need speed,figuring out the best way to structure larger projects definitely took the longest time to master initially,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Java,Python,Python,2,Python,3.0,Not Applicable,Not Applicable,3.0,Not Applicable,Not Applicable,5.0,Not Applicable,Not Applicable,4.0,Not Applicable,Not Applicable,3.0,Not Applicable,Not Applicable,4,Python,python definitely its versatility and readability are hard to beat for future projects wouldn't switch,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
237.0,18-24,Female,data science is my area of expertise i use python a lot for analysis and building models,Student,1-3 years,Python,4.0,trying to speed up python is often a battle against the global interpreter lock and sometimes awkward libraries,figuring out the quirks of indentation and handling all the different data types was a struggle,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Java,Java,Python,Java,3,It depends,4.0,Not Applicable,Not Applicable,4.0,Not Applicable,Not Applicable,3.0,Not Applicable,Not Applicable,4.0,Not Applicable,Not Applicable,2.0,Not Applicable,Not Applicable,4,Python,python for me always wins,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
238.0,18-24,Female,software development that uses python primarily,Student,Less than 1 year,Python,4.0,libraries and gil often significantly limit python performance,initially figuring out python's unique syntax and navigating the extensive libraries felt quite overwhelming honestly,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Java,Python,Python,Python,2,It depends,4.0,Not Applicable,Not Applicable,5.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,2.0,Not Applicable,Not Applicable,5.0,Not Applicable,Not Applicable,2,Python,python probably versatility and readability make it the best fit even though java and r have their strengths too,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
241.0,18-24,Female,data science is my main focus these days professionally i love python,Student,1-3 years,Python,4.0,slow loops and memory usage are constant headaches in python finding faster alternatives is tough sometimes.,understanding the various libraries and frameworks felt overwhelming at first and debugging sometimes was tricky initially to figure out.,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,All equally,Python,Java,Java,Java,Python,2,Python,3.0,Not Applicable,Not Applicable,5.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,4,Python,python for sure its versatility is hard to beat especially with the breadth of libraries available it just feels right,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
242.0,18-24,Male,software development is the name of my current profession mostly python,Student,1-3 years,Python,5.0,cython and understanding python's internals often create optimization headaches for me often,initially the syntax felt a bit odd getting used to how python structures its code,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Java,R,R,2,Python,3.0,Not Applicable,Not Applicable,4.0,Not Applicable,Not Applicable,5.0,Not Applicable,Not Applicable,2.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,4,Python,python wins every time ease of use,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
243.0,18-24,Male,software development is my current occupation i'm mainly using python for projects and i enjoy working with this language it's great,Student,1-3 years,Python,5.0,working with the global interpreter lock and figuring out how to speed up those slow loops is often tough for python,initially grasping python's syntax and handling imported modules felt tricky,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Java,Java,Java,Python,2,It depends,4.0,Not Applicable,Not Applicable,3.0,Not Applicable,Not Applicable,2.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,3,Python,python's my choice its versatility wins,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
244.0,18-24,Female,software development is the gig right now i mostly deal with backend systems and use python for most things,Student,7+ years,Python,5.0,cython and the global interpreter lock often steal my performance,getting my head around the different ways to do the same thing was a bit of a struggle plus figuring out all the libraries,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Java,Python,Python,R,1,It depends,5.0,Not Applicable,Not Applicable,4.0,Not Applicable,Not Applicable,3.0,Not Applicable,Not Applicable,3.0,Not Applicable,Not Applicable,2.0,Not Applicable,Not Applicable,3,Python,i'd stick with python its versatility and vast libraries just make it the best choice for almost anything.,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
245.0,18-24,Female,software engineering is my current field working on data analysis and machine learning tasks with python,Student,Less than 1 year,Python,5.0,finding the bottlenecks and managing python's global interpreter lock definitely slows things down sometimes,understanding python's scoping rules and handling of virtual environments felt like a real hurdle initially,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Java,Java,Python,Python,2,Python,1.0,Not Applicable,Not Applicable,2.0,Not Applicable,Not Applicable,4.0,Not Applicable,Not Applicable,5.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,4,Python,python offers the versatility and ease i need it's my clear choice always,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
246.0,18-24,Female,i work in data analysis and science using python mostly nowadays for my projects,Student,1-3 years,Python,5.0,it's a struggle to balance python's speed limitations with the desire to maintain code readability and quick development,dealing with imports and understanding the differences between lists and dictionaries initially caused some frustration you know,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Java,Java,Python,2,It depends,4.0,Not Applicable,Not Applicable,3.0,Not Applicable,Not Applicable,5.0,Not Applicable,Not Applicable,2.0,Not Applicable,Not Applicable,2.0,Not Applicable,Not Applicable,3,Python,python's my go-to definitely i'd stick with it its versatility helps me cover most bases and do almost anything,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
248.0,18-24,Male,data science is the gig right now for me though,Student,Less than 1 year,Python,5.0,honestly the global interpreter lock really hinders python performance especially with concurrent tasks it's a constant struggle.,wrapping my head around modules and imports took time,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,All equally,Python,Java,Java,Python,R,2,It depends,3.0,Not Applicable,Not Applicable,4.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,5.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,4,Python,python definitely its versatility and extensive libraries make it unbeatable for me,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
249.0,18-24,Female,data science is my current job i'm always working with python these days,Student,1-3 years,Python,5.0,figuring out bottlenecks and dealing with the global interpreter lock slows python performance improvements down big time,dealing with the indentation and figuring out imports was a pain initially,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Java,R,Python,4,It depends,3.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,3.0,Not Applicable,Not Applicable,5.0,Not Applicable,Not Applicable,1.0,Not Applicable,Not Applicable,5,Python,python probably is the best choice,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
250.0,18-24,Female,i work in data analysis using python so that's my current professional area and what i mostly do.,Student,1-3 years,Python,3.0,dealing with the global interpreter lock and knowing good profiling tools is tough,wrapping my head around modules initially,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Java,Python,Python,R,4,Python,4.0,Not Applicable,Not Applicable,3.0,Not Applicable,Not Applicable,2.0,Not Applicable,Not Applicable,5.0,Not Applicable,Not Applicable,2.0,Not Applicable,Not Applicable,4,Python,python's my pick still super flexible for most things i do,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Not Applicable,25-34,Male,freelancer,Student,1-3 years,Python,5.0,nothing,libraries and how they work,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Python,Python,R,3,Python,4.0,2.0,3.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,Python,"java, as much as i like python, java is too powerful",Not Applicable,2025/03/06 9:22:59 PM GMT+2,Python,Python,All equally,Python,Java,Yes,"speed and ease of use, and the libraries","yes, having more is always good","yes, it needed R for a social project"
Not Applicable,18-24,Female,Data Science ,Student,Less than 1 year,Python,5.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Python,Python,Python,1,Python,4.0,4.0,3.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,5,Python,Not Applicable,Not Applicable,2025/03/07 8:45:18 PM GMT+2,Python,Python,Python,Python,Depends on the role,No,Not Applicable,Not Applicable,Not Applicable
Not Applicable,18-24,Female,frontend developer,Data Scientist,1-3 years,Python,4.0,Global Interpreter Lock (GIL) because it prevents true parallel execution in multi-threading.,"Grasping Object-Oriented Concepts â Classes, inheritance, and encapsulation can be tricky for beginners.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Python,Python,R,2,It depends,3.0,2.0,2.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,2,Python,"python , it has many Libraries and functions",Not Applicable,2025/03/09 4:06:49 PM GMT+2,Python,Python,Python,Python,Depends on the role,Planning to,easy to learn,i dont know,"yes, when the bug didnt solve in this language"
Not Applicable,18-24,Female,Data science ,Student,1-3 years,Python,4.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Java,Java,Python,Python,2,Python,3.0,2.0,2.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,Python,Python,Not Applicable,2025/03/09 4:13:14 PM GMT+2,Python,Python,Python,Java,Python,Planning to,"Easy syntax , concise rules ","Yes , better to be aware of several languages ",No
Not Applicable,18-24,Female,Data science student,Data Scientist,1-3 years,Python,5.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Not Applicable,Not Applicable,Java,R,2,Python,4.0,3.0,5.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,Python,Python ,Not Applicable,2025/03/09 4:18:10 PM GMT+2,Python,Python,Python,Python,Depends on the role,Planning to,Not Applicable,Not Applicable,Not Applicable
Not Applicable,18-24,Female,Computer and data science ,Student,1-3 years,Python,4.0,It isn't helpful with huge data ,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Not Applicable,Not Applicable,Python,2,It depends,4.0,2.0,3.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,Python,Python ,Not Applicable,2025/03/09 5:11:58 PM GMT+2,Python,R,Python,No preference,Depends on the role,Planning to,"Easy to learn,Readable","Maybe, sometimes projects need different languages ",Yes
Not Applicable,18-24,Female,Computer Science,Student,Less than 1 year,Python,4.0,Nothing,Nothing,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Java,Java,Java,R,4,Python,3.0,4.0,5.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,5,Python,"Python, could be used for alot of things",Not Applicable,2025/03/09 5:19:29 PM GMT+2,Python,Python,All equally,Python,Depends on the role,No,Cross platform engineering ,No,"Yes, different projects require different languages "
Not Applicable,18-24,Female,Data science ,Student,Less than 1 year,Python,5.0,Nothing really big ,"Just at first, trying to figure out how to separate code parts or blocks without curly brackets ",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Python,Python,Python,2,Python,5.0,5.0,4.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,5,Python,"Python, quick easy to use and understand, wasy to understand the error, and I feel more comfortable working with it.",Not Applicable,2025/03/09 5:25:18 PM GMT+2,Python,Python,Python,Python,Depends on the role,No,Easy to learn and use,"It would be helpful to learn more than one language so you're aware of different structures, also might be needed in more fiends ","Yes, it was the instructor's preference "
Not Applicable,18-24,Male,data science ,Data Scientist,1-3 years,Python,4.0,. ,.,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,R,Java,Java,Python,R,4,It depends,3.0,1.0,5.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,3,Python,.,Not Applicable,2025/03/09 5:44:34 PM GMT+2,Java,Python,Python,Python,Python,Planning to,.,.,.
Not Applicable,18-24,Female,Data Science,Student,Less than 1 year,Python,4.0,nada,nada,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Not Applicable,Not Applicable,Not Applicable,R,1,Python,4.0,3.0,3.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,5,Not Applicable,Not Applicable,Not Applicable,2025/03/09 5:45:10 PM GMT+2,Python,Python,Python,Python,Java,No,Not Applicable,Not Applicable,Not Applicable
Not Applicable,18-24,Female,AI/ML ,Student,1-3 years,Python,5.0,Slow execution speed and memory consumption are annoying when training AI models,Nothing ,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Java,Not Applicable,Not Applicable,Python,2,Python,3.0,2.0,5.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,Not Applicable,"Python, it's the common language in AI and ML field ",Not Applicable,2025/03/09 5:49:58 PM GMT+2,Python,Python,Python,No preference,Python,Planning to,Not Applicable,Not Applicable,Not Applicable
Not Applicable,18-24,Female,Data science ,Student,1-3 years,Python,5.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Python,Python,R,3,It depends,3.0,3.0,2.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,5,Not Applicable,"Python, It can be used in many different fields ",Not Applicable,2025/03/09 6:32:14 PM GMT+2,Python,Python,Python,No preference,Python,No,It can be used in many different fields ,Not Applicable,"Yes, it depends on the project requirements "
Not Applicable,18-24,Female,Artificial intelligence student,Student,1-3 years,Python,4.0,Python is great actually ,Just how to implement it in soleving problems,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Python,Python,Python,3,It depends,4.0,3.0,4.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,3,Python,"Probably python, because it dominates AI and ML which are literally field ",Not Applicable,2025/03/09 6:48:50 PM GMT+2,Python,Python,Python,Python,Python,Planning to,It's easy to learn and not as complicated as othwr languages ,"Yes ofcourse, cause there are other things than can be done better with other languages ","Yes, i had to switch depending on what's suitable to the project "
Not Applicable,18-24,Female,Data science ,Student,1-3 years,Python,4.0,Not Applicable,The code is not structured as javz,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Not Applicable,Not Applicable,Not Applicable,Python,4,Python,4.0,4.0,4.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,Python,Python ,Not Applicable,2025/03/09 7:00:10 PM GMT+2,Java,Python,Python,Python,Java,No,I really love java as i feel it's more organised to write a code using it it,Not Applicable,Yes from java to python 
Not Applicable,18-24,Female,Data science ,Student,1-3 years,Python,3.0,Problem solving ,It is totally different from other languages syntax ,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Python,Python,Python,Python,3,It depends,3.0,4.0,2.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,Python,Not Applicable,Not Applicable,2025/03/09 7:02:00 PM GMT+2,R,Python,Python,No preference,Depends on the role,Planning to,Not Applicable,"Yes, ",Not Applicable
Not Applicable,18-24,Female,Pharmacy ,Student,Less than 1 year,Python,3.0,.,.,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,All equally,Java,Python,Java,R,Python,3,It depends,3.0,4.0,2.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,Python,.,Not Applicable,2025/03/09 7:07:37 PM GMT+2,Python,R,All equally,No preference,Depends on the role,Planning to,.,.,.
Not Applicable,18-24,Female,Data Science,Student,1-3 years,Python,4.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Python,Python,Java,Java,Python,R,2,Python,4.0,3.0,4.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,3,Python,"Python, since its a light weight and easy language and is supported by various libraries.",Not Applicable,2025/03/09 7:09:49 PM GMT+2,Python,Python,Python,Java,Depends on the role,Planning to,Not Applicable,Not Applicable,Not Applicable
